timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662660660381,124,My first GET request,200,OK,Group of requests 1-15,text,true,,28497,136,12,12,https://jsonplaceholder.typicode.com/posts,122,0,79
1662660660245,272,My first DELETE request json,200,OK,Group of requests 1-4,text,true,,945,200,12,12,https://jsonplaceholder.typicode.com/posts/1,272,0,0
1662660660273,268,My first PUT request json,200,OK,Group of requests 1-13,text,true,,955,267,11,11,https://jsonplaceholder.typicode.com/posts/1,268,0,0
1662660660289,256,My first PUT request,200,OK,Group of requests 1-12,text,true,,1033,275,11,11,https://jsonplaceholder.typicode.com/posts/1,256,0,0
1662660660279,277,My first POST request,201,Created,Group of requests 1-14,text,true,,1153,325,11,11,https://jsonplaceholder.typicode.com/posts,277,0,0
1662660660326,283,My first DELETE request,200,OK,Group of requests 1-11,text,true,,941,233,11,11,https://jsonplaceholder.typicode.com/posts/1?id=1,283,0,0
1662660660365,265,My first DELETE request json,200,OK,Group of requests 1-10,text,true,,941,200,11,11,https://jsonplaceholder.typicode.com/posts/1,264,0,0
1662660660353,277,My first POST request,201,Created,Group of requests 1-9,text,true,,1155,325,11,11,https://jsonplaceholder.typicode.com/posts,277,0,0
1662660660391,265,My first PUT request json,200,OK,Group of requests 1-8,text,true,,951,267,12,12,https://jsonplaceholder.typicode.com/posts/1,265,0,0
1662660660408,262,My first DELETE request,200,OK,Group of requests 1-6,text,true,,937,233,12,12,https://jsonplaceholder.typicode.com/posts/1?id=1,262,0,0
1662660660401,271,My first PUT request,200,OK,Group of requests 1-7,text,true,,1025,275,12,12,https://jsonplaceholder.typicode.com/posts/1,271,0,0
1662660660479,266,My first DELETE request json,200,OK,Group of requests 1-5,text,true,,943,200,12,12,https://jsonplaceholder.typicode.com/posts/1,266,0,0
1662660660633,136,My first GET request,200,OK,Group of requests 1-16,text,true,,28505,136,11,11,https://jsonplaceholder.typicode.com/posts,134,0,94
1662660660541,257,My first PUT request,200,OK,Group of requests 1-13,text,true,,1029,275,11,11,https://jsonplaceholder.typicode.com/posts/1,257,0,0
1662660660557,269,My first PUT request json,200,OK,Group of requests 1-14,text,true,,953,267,11,11,https://jsonplaceholder.typicode.com/posts/1,269,0,0
1662660660506,333,My first POST request,201,Created,Group of requests 1-15,text,true,,1155,325,11,11,https://jsonplaceholder.typicode.com/posts,333,0,0
1662660660546,303,My first DELETE request,200,OK,Group of requests 1-12,text,true,,943,233,11,11,https://jsonplaceholder.typicode.com/posts/1?id=1,303,0,0
1662660660609,255,My first DELETE request json,200,OK,Group of requests 1-11,text,true,,947,200,11,11,https://jsonplaceholder.typicode.com/posts/1,255,0,0
1662660660631,265,My first POST request,201,Created,Group of requests 1-10,text,true,,1151,325,12,12,https://jsonplaceholder.typicode.com/posts,265,0,0
1662660660632,269,My first PUT request json,200,OK,Group of requests 1-9,text,true,,959,267,12,12,https://jsonplaceholder.typicode.com/posts/1,269,0,0
